airbnb_listing_id,adr_vendidas,adr_ofertadas,ocupacao,pickup_13d,adr_fallback,adr,revpan,receita_77n
53794321,899.0,749.0,0.4545454545454546,0.32786885245901637,False,899.0,408.6363636363637,31465.000000000004
53825192,633.0,633.0,0.7662337662337663,0.5813953488372093,False,633.0,485.02597402597405,37347.0
53893648,700.0,550.0,0.5064935064935066,0.09523809523809523,False,700.0,354.54545454545456,27300.0
53903158,1128.0,1090.0,0.3116883116883117,0.03636363636363636,False,1128.0,351.5844155844156,27072.0
53915734,550.0,513.0,0.4155844155844156,0.296875,False,550.0,228.57142857142858,17600.0
53972959,899.0,899.0,0.5584415584415585,0.423728813559322,False,899.0,502.03896103896113,38657.00000000001
53973724,689.0,589.0,0.4155844155844156,0.25,False,689.0,286.3376623376624,22048.000000000004
54167570,1400.0,1400.0,0.16883116883116878,0.05084745762711865,False,1400.0,236.3636363636363,18199.999999999993
54287612,790.0,372.0,0.5324675324675325,0.2653061224489796,False,790.0,420.6493506493507,32390.000000000004
525472560929976068,1090.0,1090.0,0.1558441558441559,0.07692307692307693,False,1090.0,169.87012987012992,13080.000000000004
549056203343531816,650.0,650.0,0.8051948051948052,0.6216216216216216,False,650.0,523.3766233766235,40300.00000000001
580407424598756855,290.0,365.0,0.8181818181818181,0.36363636363636365,False,290.0,237.27272727272725,18270.0
605748852048435444,565.0,450.0,0.4155844155844156,0.0425531914893617,False,565.0,234.80519480519482,18080.0
613221032690703355,550.0,810.0,0.7012987012987013,0.5853658536585366,False,550.0,385.7142857142857,29700.0
618943952389206201,700.0,400.0,0.2597402597402597,0.12307692307692308,False,700.0,181.8181818181818,14000.0
629724091250673746,575.0,546.16665,0.5064935064935066,0.38636363636363635,False,575.0,291.2337662337663,22425.000000000004
667324814851452653,850.0,900.0,0.36363636363636365,0.07547169811320754,False,850.0,309.0909090909091,23800.000000000004
668715506986619718,750.0,750.0,0.7012987012987013,0.4523809523809524,False,750.0,525.974025974026,40500.0
670778657683556451,1215.0,976.0,0.6623376623376623,0.36585365853658536,False,1215.0,804.7402597402597,61965.0
673825002694927178,960.0,920.0,0.5974025974025974,0.2619047619047619,False,960.0,573.5064935064935,44160.0
673826204715344716,933.125,1058.0,0.6753246753246753,0.5283018867924528,False,933.125,630.1623376623377,48522.5
674566887638611404,650.0,600.0,0.6233766233766234,0.06451612903225806,False,650.0,405.1948051948052,31200.0
678242953903453952,550.0,350.0,0.5194805194805194,0.05128205128205128,False,550.0,285.71428571428567,21999.999999999996
681894806923375678,648.0,648.0,0.6233766233766234,0.2564102564102564,False,648.0,403.94805194805195,31104.0
684782448665574114,650.0,650.0,0.49350649350649356,0.15217391304347827,False,650.0,320.7792207792208,24700.0
693024169316156606,560.5,562.0,0.48051948051948057,0.09090909090909091,False,560.5,269.33116883116884,20738.5
703527486074504582,398.0,337.5,0.3116883116883117,0.1320754716981132,False,398.0,124.05194805194805,9552.0
703538637731385185,420.0,412.0,0.3246753246753247,0.16129032258064516,False,420.0,136.36363636363637,10500.0
721635424816164605,765.0,740.0,0.5064935064935066,0.15555555555555556,False,765.0,387.4675324675325,29835.000000000004
730553947980169722,730.0,900.0,0.5584415584415585,0.46875,False,730.0,407.66233766233773,31390.000000000007
734774611454860165,625.0,625.0,0.5064935064935066,0.24,False,625.0,316.5584415584416,24375.000000000004
744210382596366805,550.0,500.0,0.5974025974025974,0.24390243902439024,False,550.0,328.57142857142856,25300.0
746451645715267085,1000.0,900.0,0.025974025974025983,0.025974025974025976,False,1000.0,25.974025974025984,2000.000000000001
753461577197808016,1150.0,980.0,0.23376623376623373,0.11940298507462686,False,1150.0,268.8311688311688,20699.999999999996
753566944813003124,579.0,550.0,0.18181818181818177,0.22950819672131148,False,579.0,105.27272727272724,8105.999999999997
754375397775403281,790.0,876.6,0.09090909090909094,0.0410958904109589,False,790.0,71.81818181818184,5530.000000000002
756997201912524343,850.0,850.0,0.1298701298701299,0.12987012987012986,False,850.0,110.38961038961043,8500.000000000004
762112217871324562,600.0,600.0,0.6883116883116883,0.48936170212765956,False,600.0,412.987012987013,31800.0
762916089194134311,1000.0,1000.0,0.012987012987012991,0.012987012987012988,False,1000.0,12.987012987012992,1000.0000000000005
766788707373767791,750.0,520.0,0.7142857142857143,0.18518518518518517,False,750.0,535.7142857142858,41250.00000000001
767407262472265686,1000.0,900.0,0.2597402597402597,0.05,False,1000.0,259.7402597402597,20000.0
769009482417170004,600.0,600.0,0.4675324675324676,0.32786885245901637,False,600.0,280.51948051948057,21600.000000000004
772261416620745030,885.0,825.0,0.22077922077922074,0.09090909090909091,False,885.0,195.38961038961037,15044.999999999998
778933432062496662,1250.0,1150.0,0.2727272727272727,0.017543859649122806,False,1250.0,340.9090909090909,26249.999999999996
782548209247570691,887.5,700.0,0.5194805194805194,0.075,False,887.5,461.038961038961,35500.0
783879004243392314,963.5,902.5,0.2597402597402597,0.14925373134328357,False,963.5,250.25974025974023,19269.999999999996
785658004981722606,690.0,690.0,0.2597402597402597,0.19718309859154928,False,690.0,179.2207792207792,13799.999999999998
786307999394390316,600.0,550.0,0.49350649350649356,0.30357142857142855,False,600.0,296.10389610389615,22800.000000000004
786807324710664147,850.0,850.0,0.5844155844155844,0.21951219512195122,False,850.0,496.75324675324674,38250.0
787195284335262595,700.0,550.0,0.48051948051948057,0.24528301886792453,False,700.0,336.3636363636364,25900.0
787847078680683474,700.0,330.0,0.5064935064935066,0.05,False,700.0,354.54545454545456,27300.0
790431243381422888,1100.0,1000.0,0.012987012987012991,0.012987012987012988,False,1100.0,14.28571428571429,1100.0000000000002
790518755885066166,880.0,750.0,0.5714285714285714,0.08571428571428572,False,880.0,502.85714285714283,38720.0
790752171303746450,750.0,750.0,0.19480519480519476,0.11428571428571428,False,750.0,146.10389610389606,11249.999999999996
792096103347120988,450.0,500.0,0.6883116883116883,0.660377358490566,False,450.0,309.7402597402597,23850.0
792184367926408145,495.0,440.0,0.5194805194805194,0.1590909090909091,False,495.0,257.1428571428571,19799.999999999996
794710559970994170,500.0,512.5,0.7142857142857143,0.5925925925925926,False,500.0,357.14285714285717,27500.000000000004
795495744056169046,1000.0,850.0,0.5974025974025974,0.40384615384615385,False,1000.0,597.4025974025974,46000.0
796481545034280714,700.0,650.0,0.23376623376623373,0.016666666666666666,False,700.0,163.63636363636363,12600.0
797261187302809924,755.5,500.0,0.2987012987012987,0.1,False,755.5,225.66883116883116,17376.5
798475021925579344,300.0,300.0,0.6753246753246753,0.4791666666666667,False,300.0,202.5974025974026,15600.0
799251513158018593,675.2,500.0,0.5194805194805194,0.1956521739130435,False,675.2,350.75324675324674,27008.0
800942299109284552,387.0,300.0,0.5844155844155844,0.3333333333333333,False,387.0,226.16883116883116,17415.0
801271167231006592,251.5,250.0,0.7402597402597403,0.23076923076923078,False,251.5,186.17532467532467,14335.5
801611117719633492,550.0,550.0,0.4415584415584416,0.18867924528301888,False,550.0,242.8571428571429,18700.000000000004
802047490248101970,262.0,250.0,0.7272727272727273,0.25,False,262.0,190.54545454545456,14672.000000000002
805726391815686158,499.0,350.0,0.5324675324675325,0.12195121951219512,False,499.0,265.70129870129875,20459.000000000004
806702099486447309,800.0,500.0,0.4025974025974026,0.14814814814814814,False,800.0,322.0779220779221,24800.0
807400945391416643,450.0,450.0,0.8961038961038961,0.6923076923076923,False,450.0,403.24675324675326,31050.0
811053746893495263,590.0,400.0,0.4155844155844156,0.1346153846153846,False,590.0,245.1948051948052,18880.0
812231708820863156,498.0,499.83333,0.6753246753246753,0.4791666666666667,False,498.0,336.31168831168833,25896.0
816613605644920543,2500.0,2100.0,0.11688311688311692,0.014492753623188406,False,2500.0,292.2077922077923,22500.000000000007
821574780923920105,700.0,600.0,0.6103896103896104,0.25,False,700.0,427.27272727272725,32900.0
821920276390293366,650.0,650.0,0.5714285714285714,0.175,False,650.0,371.4285714285714,28599.999999999996
822365439954007216,950.0,520.0,0.4415584415584416,0.3064516129032258,False,950.0,419.4805194805195,32300.0
